0,536.919675,1095.01237,341.3976587,649.2408897,269.8518984,333.9213565,585.5591564,3571.18495,1143.604653,1123.991037,1041.818026,1813.909282,558.5446552,319.6864109,952.9407359,1107.625025,524.4018555,377.6325954,273.5759421,1049.365493,1326.419588,684.011317,358.8139995,107.9430718,344.2258708,197.7340405,3574.929845,541.2447477,364.2728517,440.2876215,379.7036041,567.109236,723.712661,423.0156265,973.1322306,549.3439977,666.0850481,313.3663569,358.8139995,812.8367609,1265.749655,490.6959296,3521.115197,199.5160355,329.4774532,471.1353185,428.8212165,1264.663282,355.2145407,332.2307879,137.6388549,737.9331188,2338.30203,549.5778311,516.6275953,1123.621178,553.542218,432.1745059,379.5037844,893.6147996,984.0874947,898.0477037,566.8603482
536.919675,0,1503.254321,820.2510828,1179.314178,752.7580517,867.361502,730.8881386,4107.957102,1678.603116,1659.270188,1467.128904,2300.134374,22.08173036,423.1216413,1482.14365,1488.818592,12.79816323,616.1166871,570.5073282,1575.245177,1844.012985,1215.867435,288.6077692,430.5929233,560.8237068,597.7474564,4111.693508,6.062130891,247.5309207,687.9225484,621.5391227,76.99514116,964.2800307,245.4628154,1505.229673,15.04400426,1170.611169,832.1985656,288.6077692,1349.285855,1775.763145,1004.424829,4005.489923,626.6244772,274.4618053,571.6350684,111.4851049,1780.5708,288.2723159,561.8494135,404.7865366,1218.930954,2822.526594,18.44221502,857.8330869,1649.395942,18.07567101,141.0679751,165.5452143,1411.900564,1496.368827,1429.261394,1082.606151
1095.01237,1503.254321,0,756.166308,965.458593,826.0448761,858.0397024,845.6241227,2979.540413,1025.079977,1008.209731,77.57318002,873.7319011,1518.858775,1081.012619,1042.696301,94.83752075,1491.35771,889.7529203,936.1960599,635.833358,1345.376392,948.3859881,1216.011122,1179.78112,943.7228518,935.4339787,2983.819834,1509.199579,1255.890801,823.1884915,884.2752591,1486.400465,618.4972496,1494.670296,701.9193003,1518.29416,538.6457337,819.4952047,1216.011122,870.4750642,1363.929437,679.0348199,3408.17788,915.647795,1229.356838,970.0132663,1399.579548,1320.916631,1215.945513,941.8107434,1210.600129,421.607827,1366.972984,1521.159083,645.9722446,658.42765,1521.063329,1362.447704,1398.919757,1120.33908,1198.422284,998.8587998,638.345445
341.3976587,820.2510828,756.166308,0,534.6108968,72.17376651,188.8736291,484.1956471,3335.060798,953.9402379,932.7628162,701.0178377,1486.015962,839.7334852,446.740419,807.512718,774.8036397,807.4958621,329.0857627,287.0762095,767.6129874,1199.310409,553.4939095,562.824167,434.9895534,349.9581777,224.7713942,3338.97447,825.5996707,591.3333592,330.4867136,325.9358965,827.6184239,501.7269683,756.4831042,713.3694705,834.5522014,351.4465682,108.5893701,562.824167,626.1079371,1160.709207,199.4742987,3418.895532,194.1745283,557.1465282,467.870672,709.0653079,1144.935386,560.9574692,338.8569813,466.6219112,403.5110685,2010.105902,836.139383,267.823385,840.6594749,838.1958045,689.5839414,684.7265974,793.0390216,892.0568039,747.1279242,274.596188
649.2408897,1179.314178,965.458593,534.6108968,0,551.4549399,365.3792088,1018.696786,2936.023682,503.8519125,485.7666963,888.931003,1386.38765,1201.309512,918.2378757,303.7159299,1030.618809,1167.196184,853.2100096,784.7197556,551.1642822,683.7045681,40.89961744,997.0939109,750.868068,860.7957222,692.4010718,2939.661633,1183.097239,1009.364246,864.3016109,850.9911507,1215.200033,1000.806487,1014.18395,442.3519711,1190.611481,440.0494208,440.65123,997.0939109,201.219739,633.6000679,389.1639246,2897.741586,661.5641597,973.6527671,990.5449997,1074.802011,624.5581279,993.9243101,848.0010532,774.9206405,556.1561408,1890.264567,1190.205615,780.4356468,614.6107832,1194.955235,1081.368487,1015.766868,260.1561368,358.5210833,249.9722729,371.758005
269.8518984,752.7580517,826.0448761,72.17376651,551.4549399,0,188.0560139,479.3854115,3389.505717,994.4412927,973.4785386,772.0203851,1556.888002,772.5704864,393.0723169,836.5760988,842.0949371,739.9753115,301.794989,240.4495666,828.2510407,1227.320468,574.7484685,502.2469701,362.8376043,311.9021616,163.6108358,3393.387903,758.0115385,528.4347911,319.7168227,299.6694195,762.9218569,531.0960927,684.3846632,768.5747479,766.9021138,417.8727491,111.1261808,502.2469701,662.6456775,1183.641646,255.6855465,3446.174326,131.2599497,493.5915619,439.2338763,641.3555274,1171.003061,500.1218751,299.6037366,394.4770963,474.9268872,2081.109902,768.3407636,298.9489268,901.8455336,770.6237515,624.281885,614.476919,811.6003894,909.8815454,776.7506414,333.3737573
333.9213565,867.361502,858.0397024,188.8736291,365.3792088,188.0560139,0,665.013848,3245.171035,828.5748791,808.124752,792.7232593,1499.449933,888.6132458,558.6371706,657.4048979,893.7124504,854.684321,489.2960065,419.6111716,716.480287,1045.81008,391.0745224,649.8561614,441.8306555,495.4187858,329.1317707,3248.968295,871.9688267,668.2725171,506.5704059,487.345632,890.784327,689.0426282,749.7856653,639.2853085,880.3268133,357.8480472,81.48959961,649.8561614,494.553984,998.8196118,184.6810466,3262.664542,297.5439922,632.2867053,625.7617529,757.3054373,988.1602566,647.0745628,482.6229585,471.3749497,453.3203456,2022.488572,880.8688972,455.8488573,790.6541517,884.4248758,752.4902316,712.9879851,625.3474723,723.1640542,598.5424827,249.85465
585.5591564,730.8881386,845.6241227,484.1956471,1018.696786,479.3854115,665.013848,0,3715.256931,1409.32221,1387.96285,831.9968638,1706.790052,740.724828,343.7576266,1283.480698,807.1962416,721.2091092,208.3291745,312.1517391,1150.600447,1674.343364,1036.493356,456.1427157,595.5540188,245.2975411,400.5330699,3719.343156,736.8960867,499.531769,160.7292214,206.7578574,691.9095806,242.1822777,819.23765,1127.94312,745.2391311,738.0302564,584.1780582,456.1427157,1094.449259,1640.881841,654.6478301,3890.989549,416.300038,488.1892833,161.1162567,649.1273823,1622.340405,458.0450205,255.798989,613.6470522,715.4977805,2211.024975,749.2607933,273.408658,1216.01111,746.76358,596.2724941,684.6732498,1276.37702,1375.489242,1222.966047,711.7058393
3571.18495,4107.957102,2979.540413,3335.060798,2936.023682,3389.505717,3245.171035,3715.256931,0,2432.439805,2451.060728,2953.462843,2171.926989,4129.660525,3781.38197,2640.121162,3061.895925,4095.494699,3645.076305,3621.860368,2574.984921,2329.501317,2897.526338,3889.660257,3677.430124,3678.466572,3552.977816,4.443169486,4112.172271,3911.65362,3614.003301,3640.628523,4135.620773,3543.751619,3949.693066,2621.729261,4120.130459,2998.982712,3292.011066,3889.660257,2758.777576,2418.993065,3135.992498,1504.044499,3520.401045,3875.832285,3774.946331,3999.808197,2394.048812,3887.238534,3668.839081,3703.986102,3001.347914,1887.18978,4120.165748,3446.183806,2505.31413,4124.375704,3997.611526,3947.359691,2731.744629,2666.648863,2687.845037,3060.605734
1143.604653,1678.603116,1025.079977,953.9402379,503.8519125,994.4412927,828.5748791,1409.32221,2432.439805,0,21.36119413,952.6540296,1075.642942,1700.478207,1384.201319,221.9425312,1114.99661,1666.297366,1282.364525,1234.784215,392.4907028,320.3254336,465.1011225,1478.249579,1248.292623,1303.065732,1152.669388,2436.094068,1682.608296,1495.293119,1272.924696,1278.951685,1710.582057,1319.421017,1518.02846,329.191963,1690.355229,683.4860689,887.4493623,1478.249579,334.0245343,350.2557625,760.576108,2487.127387,1120.120144,1459.290609,1420.668245,1572.102997,301.2793399,1475.412734,1291.488818,1273.859328,750.3881855,1524.693953,1690.173584,1141.062581,392.7827821,1694.653502,1574.377719,1516.450678,340.9770779,329.8315347,259.0201173,697.911615
